Knee_Joint_Passive_Force
0.0
0.190346189223273
0.12528067661035933
0.2805762877983224
0.026173890296112334
0.26859998460231005
0.35506225885090686
0.3135445954362373
0.378275420359038
0.12483812644881115
0.37000196647357475
0.38941741097979676
0.36068757233398274
0.36730864432526317
0.11496969394604223
0.36056218298736326
0.33495901638060005
0.3164766743830291
0.2849956265157095
0.033542411876093914
0.28133711636824127
0.23343024888665018
0.22726471050931213
0.18642216781222226
-0.06447043440570227
0.1793057413376054
0.12516176036365803
0.12519444017344883
0.07780192110219246
-0.17281625288613472
0.07518411001202441
0.02752441892310188
0.03417480477072665
-0.0055224508958430785
-0.2561000121355103
-0.006292720558523507
-0.039855336251434385
-0.03268450807344277
-0.060005704822483075
-0.3106945926139863
-0.05973890682145625
-0.07982450247925348
-0.07366803781303251
-0.08949296111202845
-0.3403700993347495
-0.08888152400865573
-0.09857962683984428
-0.09566166580930784
-0.10340840217891345
-0.3545015746584612
-0.10303319997684497
-0.10772240439894722
-0.1076956296958084
-0.10785323061089322
-0.3591951976206258
-0.11055610423780332
-0.11343968001873511
-0.11170218980609016
-0.11372963749753509
-0.36529549462377897
-0.1134088111228535
-0.11365323352247883
-0.1127454404303148
-0.1126703597440393
-0.36451386276566966
-0.11245491460143726
-0.11144470764073665
-0.1111019101530861
-0.11008694805214583
-0.36222868159419497
-0.10996549066633815
-0.10860255327675433
-0.10860751153974002
-0.10739344272887787
-0.35984847832777067
-0.10734713274604925
-0.1061533908066398
-0.10634154660013256
-0.10534299324703734
-0.35812192141570465
-0.10535092302155079
-0.10457191747552372
-0.10482882226735106
-0.10422781673350573
-0.35733765592923633
-0.10426910394811811
-0.10396328258772018
-0.10421792068995885
-0.10404248474495993
-0.3574873015281621
-0.10215288352722293
-0.09709958019988184
-0.09915580054619269
-0.0951601420422095
-0.3489522153416031
-0.09556012483486663
-0.09375427726888254
-0.09501210464045463
-0.09372966074560084
-0.34781420673050634
-0.09402986760132705
-0.09411228893422893
-0.09479550334955614
-0.09506026220196012
-0.34940440627847996
-0.09527024248375021
-0.09630002131887698
-0.09660425725522132
-0.09761982809023603
-0.352198518834979
-0.09775750876752205
-0.09913651370952231
-0.09921095907350139
-0.1004774953908992
-0.3552704226646043
-0.10056213422927215
-0.10194482083212214
-0.10189517612990019
-0.10312938704244264
-0.358119047223964
-0.10317765292685599
-0.10439085267713628
-0.1042858814551976
-0.1053502309967569
-0.3605207902063401
-0.10537511873557123
-0.1063537931244168
-0.10623464674390679
-0.10708182656088991
-0.36241850718079816
-0.1070927014010211
-0.1078336337468686
-0.10772231878598272
-0.10835562040753374
-0.3638444079491914
-0.10835883187729062
-0.10888948245243082
-0.10879570227465991
-0.10924277812442516
-0.3648703061034695
